VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RateCodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,year,is_covid_rel
2,2019-04-11 22:58:11,2019-04-11 23:09:09,1.0,2.02,233,90,1.0,N,credit_card,9.5,0.5,0.5,1.0,0.0,0.3,14.3,2019,False
2,2019-04-09 17:56:31,2019-04-09 18:21:46,1.0,3.34,164,144,1.0,N,cash,17.0,1.0,0.5,0.0,0.0,0.3,21.3,2019,False
2,2019-04-28 11:13:12,2019-04-28 11:37:07,2.0,2.56,170,142,1.0,N,cash,15.5,0.0,0.5,0.0,0.0,0.3,18.8,2019,False
2,2019-04-04 10:10:43,2019-04-04 10:23:09,1.0,0.51,233,162,1.0,N,credit_card,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2019,False
2,2019-05-11 23:07:43,2019-05-11 23:16:08,1.0,1.23,161,48,1.0,N,cash,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2019,False
1,2019-05-22 18:50:34,2019-05-22 19:05:30,1.0,1.6,230,246,1.0,N,credit_card,10.5,3.5,0.5,4.4,0.0,0.3,19.2,2019,False
2,2019-05-31 12:11:19,2019-05-31 12:35:26,1.0,1.13,142,141,1.0,N,credit_card,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2019,False
2,2019-05-03 06:56:22,2019-05-03 06:59:49,1.0,0.68,230,186,1.0,N,credit_card,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2019,False
1,2019-05-01 17:34:09,2019-05-01 18:04:02,0.0,5.8,68,236,1.0,N,credit_card,22.0,3.5,0.5,5.25,0.0,0.3,31.55,2019,False
1,2019-05-31 14:09:43,2019-05-31 14:22:50,1.0,1.4,143,161,1.0,N,credit_card,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2019,False
1,2019-05-18 19:29:24,2019-05-18 19:44:50,3.0,3.3,166,237,1.0,N,credit_card,13.5,2.5,0.5,3.35,0.0,0.3,20.15,2019,False
2,2019-05-07 07:26:38,2019-05-07 07:30:42,1.0,0.96,249,90,1.0,N,cash,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2019,False
2,2019-05-03 06:29:06,2019-05-03 06:35:18,3.0,1.92,249,230,1.0,N,credit_card,7.5,0.0,0.5,2.7,0.0,0.3,13.5,2019,False
1,2019-05-11 11:46:09,2019-05-11 11:50:20,1.0,1.1,237,140,1.0,N,credit_card,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2019,False
2,2019-06-12 00:48:55,2019-06-12 01:21:51,1.0,18.21,132,50,2.0,N,credit_card,52.0,0.0,0.5,15.36,6.12,0.3,76.78,2019,False
2,2019-06-13 20:17:19,2019-06-13 20:19:36,1.0,0.25,170,170,1.0,N,credit_card,3.5,0.5,0.5,1.1,0.0,0.3,8.4,2019,False
2,2019-06-15 21:38:56,2019-06-15 22:02:12,1.0,2.87,48,79,1.0,N,credit_card,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2019,False
1,2019-06-18 19:31:38,2019-06-18 19:49:02,1.0,2.1,142,186,1.0,N,credit_card,12.5,3.5,0.5,4.2,0.0,0.3,21.0,2019,False
1,2019-06-20 12:12:54,2019-06-20 12:30:38,1.0,2.0,90,148,1.0,N,credit_card,12.5,2.5,0.5,0.0,0.0,0.3,15.8,2019,False
2,2019-06-29 14:04:03,2019-06-29 14:09:39,1.0,0.91,90,158,1.0,N,credit_card,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2019,False
2,2019-06-11 15:55:06,2019-06-11 16:25:24,1.0,4.42,140,249,1.0,N,credit_card,21.0,0.0,0.5,6.08,0.0,0.3,30.38,2019,False
1,2019-06-14 10:55:02,2019-06-14 11:02:45,1.0,0.6,79,144,1.0,N,credit_card,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2019,False
2,2019-06-27 15:46:25,2019-06-27 16:03:09,3.0,0.8,48,50,1.0,N,cash,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2019,False
2,2019-06-06 16:11:36,2019-06-06 16:29:31,1.0,2.1,107,161,1.0,N,cash,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2019,False
2,2019-07-17 13:34:35,2019-07-17 13:40:37,1.0,0.96,186,90,1.0,N,credit_card,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2019,False
1,2019-07-01 06:57:41,2019-07-01 07:29:41,1.0,16.2,138,13,1.0,N,credit_card,45.0,2.5,0.5,13.6,6.12,0.3,68.02,2019,False
1,2019-07-22 18:43:50,2019-07-22 18:50:25,1.0,0.9,142,239,1.0,N,credit_card,6.0,3.5,0.5,2.05,0.0,0.3,12.35,2019,False
2,2019-07-26 09:49:16,2019-07-26 10:07:35,2.0,2.28,249,4,1.0,N,credit_card,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2019,False
1,2019-07-26 12:22:53,2019-07-26 12:59:38,1.0,9.6,141,138,1.0,N,credit_card,32.5,2.5,0.5,8.35,6.12,0.3,50.27,2019,False
1,2019-07-22 20:01:43,2019-07-22 20:06:32,1.0,0.9,166,166,1.0,N,credit_card,5.5,0.5,0.5,1.35,0.0,0.3,8.15,2019,False
1,2019-07-23 17:35:05,2019-07-23 17:48:02,1.0,1.7,246,161,1.0,N,credit_card,10.0,3.5,0.5,2.85,0.0,0.3,17.15,2019,False
2,2019-07-10 07:39:39,2019-07-10 07:48:42,1.0,1.81,13,211,1.0,N,credit_card,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2019,False
1,2019-07-27 19:40:35,2019-07-27 19:55:01,1.0,0.8,161,230,1.0,N,credit_card,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2019,False
1,2019-07-18 19:05:06,2019-07-18 19:22:14,1.0,2.1,113,161,1.0,N,cash,12.0,3.5,0.5,0.0,0.0,0.3,16.3,2019,False
2,2019-08-09 20:12:21,2019-08-09 20:29:06,1.0,5.01,41,243,1.0,N,cash,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2019,False
1,2019-08-14 08:20:34,2019-08-14 08:28:36,0.0,1.2,234,68,1.0,N,cash,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2019,False
2,2019-08-15 10:27:02,2019-08-15 10:35:22,1.0,0.74,164,107,1.0,N,credit_card,6.5,0.0,0.5,1.27,0.0,0.3,11.07,2019,False
2,2019-08-09 20:07:27,2019-08-09 20:24:11,1.0,2.47,158,170,1.0,N,cash,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2019,False
1,2019-08-09 21:59:03,2019-08-09 22:20:35,2.0,3.2,162,231,1.0,N,cash,16.0,3.0,0.5,0.0,0.0,0.3,19.8,2019,False
2,2019-08-27 14:14:23,2019-08-27 14:26:20,2.0,1.09,229,140,1.0,N,cash,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2019,False
2,2019-08-16 00:46:51,2019-08-16 01:05:30,1.0,4.72,231,48,1.0,N,cash,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2019,False
2,2019-08-08 18:18:28,2019-08-08 18:32:35,1.0,1.81,107,229,1.0,N,cash,10.5,1.0,0.5,0.0,0.0,0.3,14.8,2019,False
2,2019-08-05 17:39:49,2019-08-05 17:48:10,1.0,1.01,239,238,1.0,N,credit_card,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2019,False
2,2019-08-31 21:17:25,2019-08-31 21:34:48,1.0,4.27,88,186,1.0,N,cash,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2019,False
1,2019-09-07 21:22:53,2019-09-07 21:26:33,1.0,0.6,68,186,1.0,N,cash,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2019,False
2,2019-09-05 19:07:34,2019-09-05 19:15:46,3.0,1.38,236,237,1.0,N,credit_card,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2019,False
2,2019-09-06 23:11:33,2019-09-06 23:16:51,2.0,1.09,162,107,1.0,N,credit_card,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2019,False
2,2019-09-22 20:59:26,2019-09-22 21:43:47,2.0,13.58,130,239,2.0,N,credit_card,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2019,False
2,2019-09-29 18:36:09,2019-09-29 18:45:27,2.0,2.09,43,48,1.0,N,credit_card,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2019,False
2,2019-09-11 08:57:05,2019-09-11 09:19:41,1.0,3.64,140,193,1.0,N,cash,17.5,0.0,0.5,0.0,0.0,0.3,20.8,2019,False
1,2019-09-02 00:56:40,2019-09-02 01:07:32,2.0,2.1,79,45,1.0,N,credit_card,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2019,False
2,2019-09-27 19:10:17,2019-09-27 19:23:45,6.0,1.79,246,230,1.0,N,credit_card,10.0,1.0,0.5,3.58,0.0,0.3,17.88,2019,False
1,2019-09-23 08:44:14,2019-09-23 08:59:17,1.0,1.3,48,50,1.0,N,credit_card,10.5,2.5,0.5,1.0,0.0,0.3,14.8,2019,False
2,2019-09-16 10:30:39,2019-09-16 11:10:12,1.0,15.22,138,231,1.0,N,credit_card,44.5,0.0,0.5,10.78,6.12,0.3,64.7,2019,False
2,2019-10-20 04:22:55,2019-10-20 04:33:29,1.0,1.75,80,37,1.0,N,cash,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2019,False
2,2019-10-07 12:32:03,2019-10-07 13:09:40,1.0,14.24,138,170,1.0,N,credit_card,44.0,0.0,0.5,2.58,6.12,0.3,56.0,2019,False
1,2019-10-03 19:24:15,2019-10-03 19:47:02,1.0,3.4,166,237,1.0,N,credit_card,16.5,3.5,0.5,4.16,0.0,0.3,24.96,2019,False
1,2019-10-09 14:40:26,2019-10-09 15:01:53,1.0,3.2,68,237,1.0,N,cash,15.0,2.5,0.5,0.0,0.0,0.3,18.3,2019,False
2,2019-10-15 16:23:27,2019-10-15 16:35:51,1.0,1.16,140,236,1.0,N,credit_card,9.0,1.0,0.5,3.32,0.0,0.3,16.62,2019,False
2,2019-10-06 18:04:44,2019-10-06 18:09:23,1.0,0.95,236,237,1.0,N,credit_card,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2019,False
2,2019-10-20 17:04:55,2019-10-20 17:19:31,1.0,2.41,107,161,1.0,N,credit_card,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2019,False
2,2019-10-09 06:49:33,2019-10-09 06:49:38,1.0,0.0,132,264,1.0,N,cash,2.5,0.0,0.5,0.0,0.0,0.3,3.3,2019,False
2,2019-10-09 12:05:48,2019-10-09 12:21:01,1.0,1.13,163,161,1.0,N,credit_card,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2019,False
2,2019-10-17 06:47:20,2019-10-17 06:53:39,1.0,1.12,234,246,1.0,N,cash,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2019,False
2,2019-11-19 09:24:52,2019-11-19 09:37:46,5.0,1.38,107,170,1.0,N,credit_card,9.5,0.0,0.5,1.28,0.0,0.3,14.08,2019,False
2,2019-11-05 16:17:23,2019-11-05 16:24:39,3.0,4.32,137,88,1.0,N,credit_card,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2019,False
2,2019-11-26 21:42:40,2019-11-26 21:46:30,2.0,0.37,113,113,1.0,N,credit_card,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2019,False
2,2019-11-14 00:25:41,2019-11-14 01:00:09,2.0,11.99,170,228,1.0,N,credit_card,37.5,0.5,0.5,8.26,0.0,0.3,49.56,2019,False
2,2019-11-26 19:15:25,2019-11-26 19:15:34,1.0,0.0,90,264,5.0,N,credit_card,65.0,0.0,0.5,13.66,0.0,0.3,81.96,2019,False
2,2019-11-21 17:32:14,2019-11-21 17:41:28,1.0,0.98,100,246,1.0,N,cash,7.5,1.0,0.5,0.0,0.0,0.3,11.8,2019,False
2,2019-11-17 11:59:08,2019-11-17 12:10:16,6.0,1.23,164,48,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2019,False
2,2019-11-06 23:18:56,2019-11-06 23:52:44,1.0,18.18,132,237,2.0,N,credit_card,52.0,0.0,0.5,5.53,0.0,0.3,60.83,2019,False
2,2019-11-18 17:33:27,2019-11-18 17:33:54,1.0,0.07,231,261,1.0,N,cash,-2.5,-1.0,-0.5,0.0,0.0,-0.3,-6.8,2019,False
1,2019-11-01 07:21:21,2019-11-01 07:27:07,1.0,0.8,230,161,1.0,N,credit_card,5.5,2.5,0.5,1.32,0.0,0.3,10.12,2019,False
2,2019-12-24 00:53:21,2019-12-24 00:53:36,4.0,0.0,235,235,5.0,N,cash,499.0,0.0,0.0,0.0,0.0,0.3,499.3,2019,False
2,2019-12-01 10:40:54,2019-12-01 10:40:59,1.0,0.0,132,132,5.0,N,credit_card,65.0,0.0,0.0,13.06,0.0,0.3,78.36,2019,False
2,2019-12-05 20:16:39,2019-12-05 20:22:15,4.0,0.7,231,13,1.0,N,credit_card,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2019,False
2,2019-12-31 13:12:33,2019-12-31 13:46:28,4.0,18.34,132,211,2.0,N,credit_card,52.0,0.0,0.5,10.0,0.0,0.3,65.3,2019,False
1,2019-12-21 17:06:40,2019-12-21 17:22:07,1.0,1.2,137,186,1.0,N,cash,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2019,False
2,2019-12-31 04:38:34,2019-12-31 04:38:41,1.0,0.02,1,1,5.0,N,credit_card,99.0,0.0,0.0,19.86,0.0,0.3,119.16,2019,False
1,2019-12-11 07:50:56,2019-12-11 07:58:36,1.0,1.0,223,7,1.0,N,credit_card,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2019,False
1,2019-12-06 22:38:23,2019-12-06 22:56:13,1.0,2.3,148,234,1.0,N,credit_card,12.5,3.0,0.5,1.0,0.0,0.3,17.3,2019,False
2,2019-12-21 23:10:08,2019-12-21 23:39:19,1.0,7.55,50,40,1.0,N,credit_card,26.5,0.5,0.5,7.28,6.12,0.3,43.7,2019,False
1,2019-12-09 12:00:17,2019-12-09 12:07:00,1.0,0.9,263,141,1.0,N,credit_card,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2019,False
2,2020-01-05 02:57:24,2020-01-05 02:59:43,2.0,0.56,236,237,1.0,N,credit_card,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2020,True
1,2020-01-17 08:06:19,2020-01-17 08:23:54,1.0,3.9,48,13,1.0,N,credit_card,15.5,2.5,0.5,3.75,0.0,0.3,22.55,2020,True
2,2020-01-15 13:18:44,2020-01-15 13:42:10,1.0,1.93,237,100,1.0,N,credit_card,14.5,0.0,0.5,1.5,0.0,0.3,19.3,2020,True
2,2020-01-21 19:07:51,2020-01-21 19:10:08,1.0,0.29,231,231,1.0,N,credit_card,3.5,1.0,0.5,1.0,0.0,0.3,8.8,2020,True
2,2020-01-12 17:06:03,2020-01-12 17:15:07,1.0,1.17,141,233,1.0,N,cash,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2020,True
1,2020-01-13 09:57:53,2020-01-13 10:05:16,1.0,1.1,41,166,1.0,N,credit_card,7.0,0.0,0.5,1.95,0.0,0.3,9.75,2020,True
2,2020-01-06 04:28:02,2020-01-06 04:43:32,1.0,5.27,48,75,1.0,N,cash,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2020,True
2,2020-01-22 21:30:22,2020-01-22 21:34:55,2.0,0.72,162,170,1.0,N,credit_card,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2020,True
2,2020-01-30 09:38:17,2020-01-30 09:39:26,5.0,0.25,79,79,1.0,N,cash,3.0,0.0,0.5,0.0,0.0,0.3,6.3,2020,True
2,2020-01-31 18:30:46,2020-01-31 18:36:10,1.0,0.79,239,143,1.0,N,credit_card,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2020,True
2,2020-02-02 13:21:10,2020-02-02 13:32:13,1.0,2.42,48,249,1.0,N,credit_card,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2020,True
2,2020-02-04 20:00:17,2020-02-04 20:09:10,1.0,1.32,79,107,1.0,N,credit_card,7.5,1.0,0.5,1.0,0.0,0.3,12.8,2020,True
2,2020-02-27 19:14:12,2020-02-27 20:08:17,1.0,18.35,132,45,2.0,N,credit_card,52.0,4.5,0.5,5.0,0.0,0.3,64.8,2020,True
2,2020-02-19 06:27:02,2020-02-19 06:29:51,1.0,1.08,79,137,1.0,N,credit_card,5.0,0.0,0.5,1.7,0.0,0.3,10.0,2020,True
1,2020-02-08 18:04:52,2020-02-08 18:10:01,2.0,0.6,170,170,1.0,N,cash,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2020,True
2,2020-02-04 09:23:51,2020-02-04 09:31:10,1.0,0.98,43,236,1.0,N,credit_card,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2020,True
2,2020-02-15 18:37:59,2020-02-15 18:54:13,1.0,2.35,48,107,1.0,N,credit_card,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2020,True
2,2020-02-24 08:26:13,2020-02-24 08:29:53,1.0,0.45,261,231,1.0,N,credit_card,4.5,0.0,0.5,1.95,0.0,0.3,9.75,2020,True
2,2020-02-18 14:17:58,2020-02-18 14:36:18,1.0,2.46,230,236,1.0,N,cash,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2020,True
1,2020-02-22 18:39:34,2020-02-22 18:42:08,1.0,0.6,141,237,1.0,N,credit_card,4.0,3.5,0.5,1.65,0.0,0.3,9.95,2020,True
1,2020-03-01 20:56:40,2020-03-01 21:32:49,1.0,19.4,132,79,2.0,N,credit_card,52.0,2.5,0.5,12.25,6.12,0.3,73.67,2020,True
2,2020-03-19 00:24:53,2020-03-19 00:31:17,1.0,2.14,263,41,1.0,N,credit_card,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2020,True
2,2020-03-05 10:17:59,2020-03-05 10:24:53,1.0,1.09,48,164,1.0,N,credit_card,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2020,True
1,2020-03-12 12:31:44,2020-03-12 12:42:35,2.0,1.0,236,140,1.0,N,credit_card,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2020,True
2,2020-03-06 13:12:25,2020-03-06 13:14:47,1.0,0.36,236,75,1.0,N,credit_card,3.5,0.0,0.5,1.7,0.0,0.3,8.5,2020,True
1,2020-03-12 21:03:25,2020-03-12 21:09:23,2.0,1.4,113,68,1.0,N,credit_card,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2020,True
2,2020-03-12 01:19:48,2020-03-12 01:22:13,4.0,0.4,260,260,1.0,N,cash,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2020,True
2,2020-03-01 10:39:48,2020-03-01 10:47:04,2.0,1.28,170,234,1.0,N,credit_card,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2020,True
2,2020-03-11 07:50:26,2020-03-11 08:03:01,1.0,1.77,50,237,1.0,N,credit_card,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2020,True
2,2020-03-05 12:52:58,2020-03-05 12:55:48,2.0,0.43,50,50,1.0,N,credit_card,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2020,True
2,2020-04-10 18:48:28,2020-04-10 18:54:07,2.0,2.28,141,137,1.0,N,credit_card,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2020,True
2,2020-04-14 07:52:54,2020-04-14 08:02:12,2.0,2.22,68,233,1.0,N,credit_card,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2020,True
1,2020-04-26 18:43:39,2020-04-26 18:56:40,1.0,2.0,107,107,1.0,N,credit_card,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2020,True
2,2020-04-06 17:16:21,2020-04-06 17:27:04,1.0,3.29,107,237,1.0,N,credit_card,12.0,1.0,0.5,3.26,0.0,0.3,19.56,2020,True
2,2020-04-10 18:38:44,2020-04-10 18:41:37,1.0,0.57,239,143,1.0,N,cash,4.0,1.0,0.5,0.0,0.0,0.3,8.3,2020,True
1,2020-04-08 09:04:26,2020-04-08 09:16:47,1.0,3.0,113,140,1.0,N,credit_card,11.5,2.5,0.5,3.0,0.0,0.3,17.8,2020,True
2,2020-04-22 15:02:26,2020-04-22 15:05:44,1.0,0.52,75,75,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2020,True
2,2020-04-13 16:41:34,2020-04-13 16:48:12,2.0,2.76,137,262,1.0,N,credit_card,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2020,True
2,2020-04-10 09:00:05,2020-04-10 09:08:14,1.0,4.18,148,229,1.0,N,credit_card,13.5,0.0,0.5,1.68,0.0,0.3,20.43,2020,True
1,2020-04-20 13:44:42,2020-04-20 13:49:56,1.0,1.3,238,75,1.0,N,cash,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2020,True
1,2020-05-06 21:03:00,2020-05-06 21:09:49,1.0,1.3,41,151,1.0,N,credit_card,7.5,0.5,0.5,1.75,0.0,0.3,10.55,2020,True
1,2020-05-03 10:12:29,2020-05-03 10:17:10,1.0,1.2,238,236,1.0,N,credit_card,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2020,True
2,2020-05-05 11:13:56,2020-05-05 11:18:03,4.0,0.89,42,42,1.0,N,credit_card,5.5,0.0,0.5,1.26,0.0,0.3,7.56,2020,True
2,2020-05-13 12:34:00,2020-05-13 12:51:00,,8.64,255,228,,,0,36.35,0.0,0.5,5.85,0.0,0.3,43.0,2020,True
1,2020-05-17 18:11:34,2020-05-17 18:23:00,,3.1,162,238,,,0,11.5,0.0,0.5,0.74,0.0,0.3,15.54,2020,True
1,2020-05-08 14:08:03,2020-05-08 14:16:42,1.0,1.8,24,116,1.0,N,no_charge,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2020,True
2,2020-05-18 17:30:03,2020-05-18 17:46:35,5.0,5.46,75,79,1.0,N,cash,18.0,1.0,0.5,0.0,0.0,0.3,22.3,2020,True
2,2020-05-20 10:42:14,2020-05-20 10:47:38,5.0,1.64,239,237,1.0,N,cash,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2020,True
1,2020-05-28 15:31:03,2020-05-28 15:39:35,1.0,2.2,151,142,1.0,N,credit_card,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2020,True
2,2020-05-18 04:41:48,2020-05-18 05:26:50,,28.02,39,244,,,0,66.42,0.0,0.5,0.0,0.0,0.3,67.22,2020,True
2,2020-06-08 12:00:40,2020-06-08 12:04:07,1.0,0.78,237,236,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2020,True
2,2020-06-19 12:06:58,2020-06-19 12:21:22,5.0,2.59,140,238,1.0,N,cash,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2020,True
2,2020-06-30 14:56:17,2020-06-30 15:02:16,1.0,1.91,229,107,1.0,N,credit_card,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2020,True
2,2020-06-06 17:24:06,2020-06-06 17:27:44,1.0,0.38,239,142,1.0,N,credit_card,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2020,True
1,2020-06-25 10:36:02,2020-06-25 10:53:06,1.0,2.7,79,162,1.0,N,cash,12.5,2.5,0.5,0.0,0.0,0.3,15.8,2020,True
1,2020-06-01 11:27:02,2020-06-01 11:39:17,1.0,3.1,186,238,1.0,N,credit_card,12.0,2.5,0.5,2.3,0.0,0.3,17.6,2020,True
2,2020-06-03 14:18:00,2020-06-03 14:26:00,,1.85,90,114,,,0,8.44,0.0,0.5,2.28,0.0,0.3,14.02,2020,True
2,2020-06-18 17:17:48,2020-06-18 18:29:28,,14.92,82,86,,,0,56.45,0.0,0.5,2.75,0.0,0.3,60.0,2020,True
2,2020-06-08 00:25:19,2020-06-08 00:30:45,1.0,1.13,82,82,1.0,N,cash,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2020,True
2,2020-06-09 14:01:19,2020-06-09 14:09:30,1.0,1.28,234,233,1.0,N,cash,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2020,True
1,2020-07-18 07:20:23,2020-07-18 07:23:09,1.0,0.8,170,234,1.0,N,cash,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2020,True
1,2020-07-31 21:09:48,2020-07-31 21:26:56,1.0,0.0,140,114,1.0,N,credit_card,15.2,3.0,0.5,2.85,0.0,0.3,21.85,2020,True
2,2020-07-25 15:35:34,2020-07-25 15:42:56,1.0,4.24,132,180,1.0,N,credit_card,13.0,0.0,0.5,0.0,0.0,0.3,13.8,2020,True
1,2020-07-11 06:06:53,2020-07-11 06:20:51,,0.0,80,138,,,0,20.7,0.5,0.5,3.3,0.0,0.3,27.3,2020,True
1,2020-07-24 19:43:21,2020-07-24 19:56:37,0.0,2.7,142,236,1.0,N,credit_card,12.0,3.0,0.5,3.0,0.0,0.3,18.8,2020,True
2,2020-07-29 15:01:15,2020-07-29 15:10:25,1.0,1.71,151,142,1.0,N,credit_card,8.5,0.0,0.5,1.5,0.0,0.3,13.3,2020,True
1,2020-07-27 14:30:13,2020-07-27 14:36:35,3.0,0.5,164,186,1.0,N,credit_card,5.5,2.5,0.5,4.0,0.0,0.3,12.8,2020,True
1,2020-07-07 17:57:03,2020-07-07 18:04:02,1.0,1.0,162,161,1.0,N,cash,6.5,3.5,0.5,0.0,0.0,0.3,10.8,2020,True
1,2020-07-28 07:44:45,2020-07-28 07:49:42,1.0,0.9,100,161,1.0,N,cash,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2020,True
2,2020-07-31 22:10:00,2020-07-31 22:20:00,,1.86,168,116,,,0,17.75,0.0,0.5,2.75,0.0,0.3,21.3,2020,True
2,2020-08-05 18:43:07,2020-08-05 18:59:30,1.0,3.15,163,75,1.0,N,credit_card,13.5,1.0,0.5,0.0,0.0,0.3,17.8,2020,True
1,2020-08-11 19:03:53,2020-08-11 19:17:00,1.0,3.5,163,151,1.0,N,credit_card,13.0,3.5,0.5,2.6,0.0,0.3,19.9,2020,True
1,2020-08-05 14:02:03,2020-08-05 14:24:19,0.0,6.2,51,220,1.0,N,cash,22.0,0.0,0.5,0.0,0.0,0.3,22.8,2020,True
2,2020-08-05 09:22:58,2020-08-05 09:27:44,1.0,1.02,107,113,1.0,N,cash,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2020,True
2,2020-08-22 10:22:39,2020-08-22 10:25:25,2.0,1.02,249,231,1.0,N,cash,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2020,True
2,2020-08-19 22:54:22,2020-08-19 22:59:07,1.0,1.02,249,68,1.0,N,credit_card,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2020,True
1,2020-08-21 16:08:13,2020-08-21 16:19:48,1.0,1.7,141,239,1.0,N,credit_card,9.5,3.5,0.5,2.75,0.0,0.3,16.55,2020,True
1,2020-08-28 08:42:38,2020-08-28 08:58:15,1.0,5.2,238,90,1.0,N,no_charge,17.5,2.5,0.5,0.0,0.0,0.3,20.8,2020,True
1,2020-08-27 22:16:30,2020-08-27 22:23:06,2.0,1.4,236,238,1.0,N,credit_card,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2020,True
2,2020-08-15 06:26:18,2020-08-15 06:37:47,,4.01,61,25,,,0,20.43,0.0,0.5,2.75,0.0,0.3,23.98,2020,True
1,2020-09-21 08:16:44,2020-09-21 08:40:14,1.0,7.6,263,256,1.0,N,credit_card,25.0,2.5,0.5,1.0,0.0,0.3,29.3,2020,True
1,2020-09-03 11:22:51,2020-09-03 11:28:03,1.0,0.6,170,186,1.0,N,credit_card,5.0,2.5,0.5,1.5,0.0,0.3,9.8,2020,True
2,2020-09-14 14:24:06,2020-09-14 14:34:05,2.0,2.25,161,234,1.0,N,credit_card,9.5,0.0,0.5,3.2,0.0,0.3,16.0,2020,True
